kind,status,is_active,status_label,relevance_score,title,title_en,organization,supplier,amount,contract_value,budget_amount,currency,currency_code,budget_scope,cpv,special_number,publication_date,contract_date,deadline,url,query,source
tender,closed,False,Closed,110,"Изработване и внедряване на „Единна електронна платформа за подаване и обработване на сигнали, свързани с установен риск за безопасността на пътната инфраструктура“.",,"Държавна агенция ""Безопасност на движението по пътищата""",,610000.0,,610000.0,3,BGN,Estimated value: 610 000 BGN,72200000,05837-2023-0003,2023-12-01T08:08:44.323000+00:00,,2024-01-04T19:59:00+00:00,https://app.eop.bg/today/tenders/331209,72200000,advanced_tenders_cpv
tender,closed,False,Closed,110,"„Поддръжка, обновяване и интеграция на софтуерна система „Archimed eDMS” за нуждите на Изпълнителна агенция „Автомобилна администрация“, с две обособени позиции: Обособена позиция № 1: „Техническа поддръжка и обновяване на софтуерна система „Archimed eDMS“ Обособена позиция № 2: „Интеграция на софтуерна система „Archimed eDMS“ с Търговския регистър и Национална база данни „Население“ и Класификатор на настоящите и постоянните адреси“.",,"ИЗПЪЛНИТЕЛНА АГЕНЦИЯ ""АВТОМОБИЛНА АДМИНИСТРАЦИЯ""",,46500.0,,46500.0,3,BGN,Estimated value: 46 500 BGN,72200000,00032-2022-0015,2022-12-13T15:24:41.683000+00:00,,2022-12-23T19:59:00+00:00,https://app.eop.bg/today/tenders/259145,72200000,advanced_tenders_cpv
contract,awarded,False,Awarded,110,"Разработване, внедряване, тестване и поддръжка на софтуер на НАПОО, вкл. нови функционалности и актуализиране интеграцията м/у системата за документооборот и Инф. с-ма на НАПОО по проект",,НАЦИОНАЛНА АГЕНЦИЯ ЗА ПРОФЕСИОНАЛНО ОБРАЗОВАНИЕ И ОБУЧЕНИЕ,СМ - Индекс,,589555.0,589555.0,3,BGN,Contract value: 589 555 BGN,72260000,01979-2021-0004,2022-01-24T06:00:00+00:00,2022-01-16T22:00:00+00:00,,https://app.eop.bg/today/tenders/158403,72260000,contracts_cpv
tender,closed,False,Closed,110,"„Разработване, внедряване и пускане в реална експлоатация на Информационна система за обработка, съхранение и управление на документи (ИСОСУД) в училищата“",,МИНИСТЕРСТВО НА ОБРАЗОВАНИЕТО И НАУКАТА,,300000.0,,300000.0,3,BGN,Estimated value: 300 000 BGN,72200000,00165-2021-0019,2021-10-14T14:30:58.253000+00:00,,2021-10-25T17:59:00+00:00,https://app.eop.bg/today/tenders/165724,72200000,advanced_tenders_cpv
tender,closed,False,Closed,110,"Осигуряване на право на ползване и поддръжка на софтуерна система за документооборот – „Архимед“, внедряване на два допълнителни модула към системата и извършване на дейности по надграждане на системата за нуждите на ИААА",,ИНФОРМАЦИОННО ОБСЛУЖВАНЕ АД,,76500.0,,76500.0,3,BGN,Estimated value: 76 500 BGN,72200000,05948-2021-0055,2021-08-06T12:15:25.773000+00:00,,2021-08-17T17:59:00+00:00,https://app.eop.bg/today/tenders/147012,72200000,advanced_tenders_cpv
tender,closed,False,Closed,110,„Развитие на Единна информационна система за защитените зони от екологична мрежа НАТУРА 2000“,,МИНИСТЕРСТВО НА ОКОЛНАТА СРЕДА И ВОДИТЕ,,2010630.0,,2010630.0,3,BGN,Estimated value: 2 010 630 BGN,72230000,00258-2021-0007,2021-04-06T07:12:02.330000+00:00,,2021-05-18T17:59:00+00:00,https://app.eop.bg/today/tenders/96953,72230000,advanced_tenders_cpv
tender,closed,False,Closed,108,Подновяване на лиценз за комплексно решение за защита на крайни точки на УНСС,,УНИВЕРСИТЕТ ЗА НАЦИОНАЛНО И СВЕТОВНО СТОПАНСТВО,,156000.0,,156000.0,1,EUR,Estimated value: 156 000 EUR,72000000,00062-2026-0039,2026-07-09T06:43:20.923000+00:00,,2026-08-10T17:59:59+00:00,https://app.eop.bg/today/tenders/591157,72000000,advanced_tenders_cpv
tender,closed,False,Closed,108,„Закупуване на лицензи за софтуерни продукти за нуждите на Община Варна по обособени позиции“,,ОБЩИНА ВАРНА,,45100.0,,45100.0,1,EUR,Estimated value: 45 100 EUR,72000000,00081-2026-0105,2026-05-29T13:02:33.293000+00:00,,2026-06-08T17:59:59+00:00,https://app.eop.bg/today/tenders/587553,72000000,advanced_tenders_cpv
tender,closed,False,Closed,108,„Закупуване на лицензи за софтуерни продукти за нуждите на Община Варна по обособени позиции“,,ОБЩИНА ВАРНА,,84300.0,,84300.0,3,BGN,Estimated value: 84 300 BGN,72000000,00081-2025-0047,2025-06-03T09:39:42.570000+00:00,,2025-06-10T17:59:59+00:00,https://app.eop.bg/today/tenders/496999,72000000,advanced_tenders_cpv
tender,closed,False,Closed,108,Продължаване на лицензионното и абонаментно следгаранционно сервизно поддържане на WAF & DBF,,НАЦИОНАЛЕН ОСИГУРИТЕЛЕН ИНСТИТУТ,,238333.0,,238333.0,3,BGN,Estimated value: 238 333 BGN,72000000,00145-2025-0021,2025-04-28T07:09:09.840000+00:00,,2025-05-27T17:59:59+00:00,https://app.eop.bg/today/tenders/486208,72000000,advanced_tenders_cpv
tender,closed,False,Closed,108,„Доставка на специализиран софтуер (академични лицензи за софтуер) по обособени позиции“,,ИНСТИТУТ ПО ОРГАНИЧНА ХИМИЯ С ЦЕНТЪР ПО ФИТОХИМИЯ-СОФИЯ,,8000.0,,8000.0,3,BGN,Estimated value: 8 000 BGN,48000000,00819-2023-0029,2023-11-09T12:23:45.370000+00:00,,2023-11-20T19:59:00+00:00,https://app.eop.bg/today/tenders/341875,48000000,advanced_tenders_cpv
tender,closed,False,Closed,108,„Доставка на хардуерно и софтуерно оборудване за нуждите на МТСП“,,МИНИСТЕРСТВО НА ТРУДА И СОЦИАЛНАТА ПОЛИТИКА,,576000.0,,576000.0,3,BGN,Estimated value: 576 000 BGN,48000000,00422-2023-0018,2023-10-04T07:36:04.653000+00:00,,2023-10-30T19:59:00+00:00,https://app.eop.bg/today/tenders/330642,48000000,advanced_tenders_cpv
tender,closed,False,Closed,107,Техническа поддръжка на услугата за достъп до Националната система 112 на граждани със слухови и/или говорни увреждания,,Министерство на вътрешните работи,,24542.01,,24542.01,1,EUR,Estimated value: 24 542.01 EUR,72000000,00752-2026-0019,2026-04-23T02:31:47.153000+00:00,,2026-05-27T17:59:59+00:00,https://app.eop.bg/today/tenders/557377,72000000,advanced_tenders_cpv
tender,closed,False,Closed,107,Подобряване на националната система за спешни комуникации 112,,Министерство на вътрешните работи,,25314749.75,,25314749.75,1,EUR,Estimated value: 25 314 749.75 EUR,48800000,00752-2026-0017,2026-04-16T02:40:41.720000+00:00,,2026-06-08T17:59:59+00:00,https://app.eop.bg/today/tenders/535894,48800000,advanced_tenders_cpv
tender,closed,False,Closed,107,Подобряване на националната система за спешни комуникации 112,,Министерство на вътрешните работи,,42043483.16,,42043483.16,3,BGN,Estimated value: 42 043 483.16 BGN,48800000,00752-2023-0075,2023-09-22T08:07:11.746000+00:00,,2023-10-25T17:59:00+00:00,https://app.eop.bg/today/tenders/299352,48800000,advanced_tenders_cpv
